freeVariable, result
48,30.1905
48,27.757
48,25.7658
48,22.9922
48,24.6284
48,28.4893
48,28.4024
48,24.614
48,25.1866
48,21.5121
48,24.594
48,30.4822
48,26.6942
48,26.9905
48,32.2717
48,22.9295
48,30.9307
48,31.0931
48,22.7976
48,24.5469
48,22.339
48,34.9416
48,27.4689
48,23.2028
48,26.9831
48,29.0199
48,24.1312
48,27.7247
48,28.0693
48,28.2664
48,24.1168
48,21.2534
48,25.5799
48,25.062
48,23.3369
48,25.6231
48,33.2971
48,30.0065
48,25.5753
48,27.4811
48,28.3029
48,29.4579
48,23.5806
48,26.8643
48,21.7962
48,24.5982
48,32.1874
48,24.7211
48,22.4684
48,30.4355
48,27.6934
48,27.7113
48,25.1506
48,29.1776
48,25.3799
48,25.0761
48,25.1543
48,26.5849
48,23.78
48,29.2971
48,27.4408
48,22.8542
48,27.8516
48,26.7822
48,23.8624
48,20.9065
48,26.2743
48,33.8566
48,27.9223
48,22.8415
48,25.6084
48,24.2212
48,31.3601
48,23.4253
48,22.9349
48,28.5043
48,24.1297
48,21.3915
48,24.9579
48,29.2269
48,30.1786
48,22.5757
48,29.2832
48,24.4429
48,30.3027
48,23.3478
48,29.6913
48,27.1247
48,26.7954
48,21.0131
48,19.9783
48,23.7328
48,25.2155
48,28.3939
48,22.3635
48,24.8671
48,27.3592
48,27.0316
48,28.2118
48,26.6399
48,21.3001
48,28.3097
48,31.7663
48,28.083
48,28.2624
48,32.1945
48,22.6157
48,28.2462
48,21.3355
48,28.9674
48,31.3196
48,25.8263
48,22.2187
48,26.3227
48,28.6625
48,24.626
48,26.3199
48,27.1385
48,24.0889
48,28.7164
48,27.7332
48,25.5597
48,25.1799
48,22.9179
48,26.4514
48,23.8988
48,23.3172
48,24.0403
48,27.28
48,25.5864
48,24.4641
48,26.6232
48,28.9886
48,29.2542
48,26.6968
48,30.5197
48,26.8039
48,18.82
48,28.4263
48,27.016
48,22.3764
48,23.7458
48,27.1859
48,25.4495
48,24.3522
48,25.6286
48,29.256
48,26.7265
48,26.5697
48,26.8298
48,28.5298
48,23.8044
48,33.3244
48,26.3894
48,27.5514
48,25.4445
48,30.5203
48,25.0631
48,28.3665
48,26.7115
48,25.1894
48,23.3657
48,26.4224
48,25.2381
48,22.6616
48,25.2989
48,23.2024
48,29.2469
48,23.3717
48,24.6086
48,24.9467
48,25.7894
48,24.3512
48,27.1981
48,26.645
48,27.7266
48,28.4979
48,33.4896
48,24.2565
48,29.6057
48,26.8567
48,25.5676
48,23.6862
48,26.907
48,27.4983
48,23.3475
48,20.6955
48,24.613
48,25.8798
48,26.6005
48,29.5122
48,25.0138
48,19.0141
48,20.979
48,26.7021
48,23.1319
48,26.8364
48,29.6045
48,27.9786
48,23.5104
48,26.2693
48,22.0179
48,27.8756
48,27.7008
48,28.9967
48,24.63
48,21.9282
48,26.6576
48,26.4802
48,27.2559
48,30.0921
48,29.7847
48,28.9238
48,23.371
48,24.7263
48,26.6181
48,27.9492
48,30.5636
48,27.2905
48,27.8463
48,23.314
48,28.6324
48,25.1841
48,20.555
48,22.3297
48,26.0495
48,23.9118
48,25.8183
48,22.2889
48,29.6483
48,22.5679
48,21.446
48,27.6858
48,23.6075
48,23.8846
48,25.5542
48,26.8452
48,26.5726
48,23.4688
48,23.4123
48,30.0559
48,25.8301
48,20.1548
48,23.9974
48,22.6312
48,23.153
48,28.2482
48,25.6901
48,28.3334
48,24.9109
48,21.7616
48,21.54
48,25.4089
48,32.2282
48,28.3388
48,21.2156
48,28.0649
48,28.9276
48,29.5442
48,28.1359
48,26.0879
48,28.2333
48,25.3007
48,23.5247
48,28.3498
48,25.9136
48,23.1204
48,29.5169
48,24.5822
48,26.9609
48,19.0864
48,23.3344
48,31.0297
48,27.0159
48,28.141
48,29.6524
48,26.8262
48,26.2393
48,24.6684
48,26.0956
48,23.1097
48,25.9893
48,29.5964
48,30.4513
48,25.8882
48,25.3926
48,21.9956
48,24.0752
48,21.5676
48,26.7924
48,29.7342
48,28.0743
48,27.4113
48,26.4256
48,28.1001
48,21.974
48,27.0472
48,27.0098
48,27.9655
48,24.675
48,26.3978
48,27.743
48,28.0613
48,28.5778
48,24.1538
48,25.937
48,24.3071
48,22.6018
48,28.0643
48,26.9865
48,25.2608
48,27.7143
48,28.5211
48,27.4849
48,29.3761
48,20.1615
48,24.9849
48,29.9489
48,22.4722
48,24.4352
48,25.5545
48,22.2322
48,27.3043
48,25.6151
48,24.4471
48,25.761
48,25.3998
48,26.7954
48,31.2457
48,23.6566
48,25.1057
48,31.5794
48,25.6181
48,27.2311
48,24.2217
48,26.7792
48,27.003
48,27.6003
48,27.5176
48,27.4825
48,21.021
48,29.3469
48,27.5862
48,24.7371
48,25.2728
48,28.6228
48,30.9679
48,20.1143
48,28.9146
48,25.6944
48,19.0098
48,25.0218
48,21.6348
48,30.2251
48,26.4674
48,29.5533
48,26.5562
48,21.346
48,28.2383
48,28.9289
48,23.2499
48,22.575
48,24.4999
48,30.3129
48,29.5962
48,22.4238
48,31.2225
48,26.3882
48,26.3753
48,22.9099
48,25.9679
48,27.6421
48,29.7626
48,27.6424
48,26.9695
48,26.8921
48,25.9369
48,27.7807
48,28.205
48,26.8436
48,27.8294
48,26.8666
48,21.4601
48,24.9529
48,20.5672
48,29.3943
48,22.7568
48,22.2499
48,33.8433
48,28.0204
48,24.1417
48,25.2365
48,23.7046
48,24.6274
48,29.5217
48,26.145
48,26.0187
48,31.2919
48,31.4125
48,23.2095
48,27.9346
48,27.2976
48,25.3348
48,21.437
48,27.7606
48,24.0661
48,26.1805
48,22.9684
48,26.6415
48,26.2225
48,28.6238
48,29.4677
48,29.3168
48,22.2672
48,24.4133
48,26.3806
48,30.1602
48,27.502
48,26.2389
48,22.4089
48,27.4784
48,25.6384
48,31.5095
48,26.982
48,23.9124
48,27.3085
48,25.8774
48,24.2789
48,22.3857
48,28.7821
48,24.4581
48,26.9576
48,31.6665
48,26.2754
48,27.3568
48,20.8468
48,24.1421
48,23.2367
48,28.3095
48,22.3701
48,27.1013
48,30.7118
48,25.3732
48,21.9552
48,30.0941
48,25.2545
48,23.5266
48,29.0324
48,26.515
48,24.2569
48,27.3102
48,22.0809
48,28.0496
48,26.2017
48,31.932
48,31.5156
48,23.5786
48,22.6099
48,29.7423
48,31.5591
48,27.2151
48,23.2287
48,27.2915
48,33.3053
48,24.6162
48,20.6163
48,19.6971
48,26.8534
48,25.5819
48,27.3583
48,26.9453
48,21.815
48,30.4547
48,23.4381
48,24.0176
48,27.7299
48,24.7675
48,19.8903
48,28.8295
48,18.2263
48,28.7843
48,22.343
48,25.3153
48,27.4779
48,28.7183
48,28.5795
48,31.023
48,21.8088
48,31.2294
48,27.1534
48,29.7803
48,24.8382
48,31.417
48,26.4932
48,26.621
48,26.6344
48,24.0356
48,25.3543
48,27.3717
48,32.3399
48,22.1607
48,25.1918
48,19.9492
48,24.6682
48,24.0781
48,23.4789
48,23.8452
48,36.9194
48,33.5108
48,19.4899
48,29.7264
48,26.9306
48,24.2254
48,28.2649
48,26.4679
48,27.3462
48,20.2347
48,24.4708
48,27.65
48,26.8797
48,30.0402
48,29.0404
48,27.6922
48,21.1038
48,27.1897
48,28.7902
48,24.2666
48,25.0982
48,27.7707
48,25.0314
48,28.7488
48,23.0911
48,23.8364
48,33.6873
48,21.4272
48,26.958
48,28.3629
48,21.3693
48,27.0876
48,25.3346
48,30.6384
48,31.8447
48,22.8483
48,25.3103
48,26.4594
48,26.1179
48,28.9577
48,26.3147
48,28.0386
48,24.9434
48,30.6349
48,24.4589
48,23.5924
48,27.4673
48,23.2545
48,27.0884
48,27.2242
48,26.8912
48,30.751
48,27.1785
48,20.7551
48,25.7473
48,23.1196
48,25.2875
48,29.3623
48,28.5999
48,22.5348
48,32.4292
48,29.3812
48,27.5812
48,29.6636
48,32.3923
48,26.7581
48,27.6298
48,26.0267
48,26.9727
48,24.893
48,22.0755
48,27.7174
48,19.7642
48,22.8778
48,30.4489
48,27.7586
48,29.1484
48,28.3596
48,25.7429
48,20.3948
48,25.4611
48,26.7132
48,21.7685
48,24.5946
48,24.4489
48,24.7232
48,21.8319
48,21.4187
48,26.6553
48,29.3348
48,18.1726
48,29.2149
48,27.6758
48,25.6479
48,20.6275
48,25.7529
48,25.4086
48,22.8111
48,23.883
48,24.8826
48,24.8515
48,21.6155
48,28.0536
48,25.2365
48,24.6721
48,21.9554
48,20.5225
48,29.7572
48,22.7858
48,23.1497
48,26.5152
48,26.4659
48,26.4088
48,26.7289
48,25.2538
48,30.0351
48,28.0182
48,20.4953
48,25.5238
48,27.161
48,26.4387
48,22.7993
48,22.7195
48,25.3353
48,28.1063
48,23.0528
48,22.1307
48,27.6002
48,24.3904
48,23.4973
48,27.3436
48,32.0762
48,24.8933
48,28.9857
48,29.5159
48,20.9035
48,28.9975
48,25.1113
48,27.6207
48,21.7582
48,21.6258
48,29.0931
48,26.0356
48,26.5295
48,24.0151
48,21.1805
48,21.3302
48,26.8326
48,27.2191
48,27.8556
48,24.6425
48,26.7839
56,31.2426
56,31.7334
56,32.291
56,35.0544
56,36.8214
56,30.7012
56,32.5932
56,32.0961
56,33.8133
56,32.0275
56,31.3832
56,30.255
56,30.4457
56,27.5352
56,31.8013
56,28.9474
56,32.8925
56,39.7558
56,31.2246
56,32.3571
56,34.0319
56,30.8463
56,27.6041
56,30.9529
56,31.097
56,25.1905
56,30.444
56,25.1051
56,27.7184
56,31.5104
56,36.7175
56,29.5669
56,27.7103
56,30.1313
56,41.1608
56,31.3705
56,32.0876
56,28.4483
56,32.1216
56,30.7792
56,23.7646
56,29.7764
56,33.4317
56,34.1813
56,29.4607
56,30.789
56,27.5402
56,33.3845
56,30.9947
56,34.9296
56,29.1327
56,33.4188
56,39.7877
56,32.3241
56,23.5972
56,22.168
56,32.6592
56,34.461
56,30.1167
56,36.9975
56,33.6919
56,32.8319
56,31.8069
56,33.465
56,29.7276
56,28.7299
56,33.6678
56,37.2136
56,33.8464
56,32.4608
56,36.2839
56,31.2819
56,33.5606
56,25.3918
56,30.1312
56,36.2496
56,35.6721
56,36.0824
56,28.8086
56,34.041
56,30.2507
56,28.2854
56,38.358
56,24.3544
56,27.6656
56,28.0914
56,32.6494
56,28.7827
56,35.2619
56,31.9257
56,34.308
56,41.2747
56,25.7556
56,29.6946
56,30.3527
56,33.8132
56,31.4491
56,32.9056
56,31.0864
56,33.6982
56,34.2417
56,30.8529
56,31.6998
56,28.4395
56,29.0295
56,32.3976
56,30.5475
56,28.472
56,27.7518
56,34.588
56,35.7332
56,36.3139
56,31.407
56,31.3638
56,36.3472
56,33.4809
56,24.4055
56,30.382
56,26.8773
56,33.5044
56,31.3477
56,32.687
56,28.2242
56,30.8291
56,26.8124
56,29.2613
56,30.358
56,32.6818
56,29.3849
56,35.6131
56,30.9173
56,35.7174
56,38.2014
56,31.9308
56,41.9257
56,31.0609
56,29.6396
56,35.6295
56,31.8974
56,28.91
56,26.8191
56,35.3734
56,32.3738
56,34.9802
56,31.7898
56,26.7512
56,28.7861
56,33.5888
56,28.4088
56,43.8055
56,28.0948
56,29.4075
56,30.1534
56,31.9436
56,34.0128
56,32.121
56,30.8343
56,34.6787
56,28.0531
56,30.975
56,34.8406
56,33.0012
56,32.3125
56,35.9583
56,31.5675
56,33.0056
56,34.1318
56,31.0066
56,28.0733
56,27.2893
56,35.8127
56,30.5854
56,28.0589
56,32.4427
56,36.94
56,33.0402
56,37.4853
56,32.4433
56,31.9064
56,30.2116
56,36.1595
56,32.9375
56,34.8244
56,29.3817
56,33.3193
56,29.8515
56,31.7613
56,26.7858
56,34.9515
56,33.4716
56,32.6768
56,32.503
56,36.2241
56,36.6989
56,28.1127
56,34.8305
56,32.5563
56,29.3614
56,34.7717
56,30.2295
56,38.7188
56,29.4303
56,34.3767
56,32.405
56,29.1775
56,35.1598
56,27.447
56,33.7564
56,34.5202
56,31.8113
56,28.4813
56,26.4861
56,33.8101
56,27.9121
56,34.0304
56,34.5918
56,33.7726
56,32.8589
56,28.8816
56,32.7366
56,33.8347
56,23.7125
56,31.1669
56,25.836
56,34.456
56,32.1056
56,28.4683
56,38.2894
56,28.5789
56,38.7909
56,35.605
56,34.9401
56,35.085
56,32.5932
56,29.4939
56,31.364
56,32.9064
56,30.3569
56,36.6537
56,36.0798
56,35.8867
56,32.4851
56,35.5778
56,33.3199
56,32.5196
56,28.1366
56,31.7219
56,28.9773
56,32.5516
56,32.4035
56,25.8538
56,31.9389
56,33.7208
56,31.8366
56,35.7921
56,34.4286
56,31.5305
56,34.1802
56,31.7138
56,29.7254
56,33.4796
56,31.6141
56,32.248
56,22.7535
56,32.2021
56,32.6449
56,31.6281
56,34.9399
56,29.0876
56,30.1529
56,30.946
56,38.2568
56,37.2831
56,34.1799
56,33.8988
56,30.5805
56,28.4781
56,31.4467
56,28.8756
56,26.9569
56,25.3751
56,36.5941
56,30.7901
56,32.6731
56,26.9717
56,26.0445
56,27.7391
56,38.5665
56,30.3674
56,33.1346
56,33.9254
56,30.0433
56,34.8539
56,34.8147
56,32.1523
56,25.9187
56,31.401
56,30.7029
56,29.7572
56,30.0979
56,30.853
56,28.7807
56,29.9459
56,31.6801
56,35.6029
56,31.3655
56,30.9248
56,25.9535
56,31.6603
56,31.957
56,34.178
56,30.617
56,35.0591
56,33.5958
56,33.6573
56,29.4056
56,31.4493
56,31.8124
56,32.8417
56,31.8536
56,32.7438
56,36.9635
56,30.4533
56,31.5628
56,24.8664
56,33.679
56,32.7208
56,31.4955
56,32.0864
56,26.844
56,28.4579
56,32.6174
56,30.9673
56,29.5599
56,28.6802
56,32.2148
56,26.7039
56,30.9645
56,36.8407
56,31.5053
56,32.1988
56,36.7385
56,33.6829
56,31.6797
56,28.3182
56,30.4176
56,34.9026
56,34.6368
56,30.0916
56,30.9742
56,26.8549
56,30.2257
56,36.6
56,32.7103
56,33.0726
56,38.8957
56,28.3386
56,37.1362
56,37.4299
56,28.2515
56,30.2887
56,27.9348
56,41.4527
56,33.5328
56,28.8323
56,32.7528
56,35.0749
56,29.7631
56,33.7927
56,34.0415
56,34.5894
56,29.9035
56,26.4329
56,31.4427
56,30.9873
56,28.587
56,31.3055
56,39.7726
56,36.0696
56,31.3782
56,33.3032
56,34.5796
56,35.613
56,29.1516
56,32.9171
56,26.9331
56,30.2686
56,38.5955
56,30.5329
56,27.9362
56,36.9109
56,33.8037
56,33.7435
56,30.7027
56,35.4905
56,31.0157
56,30.9811
56,31.0423
56,32.4588
56,29.3891
56,35.3518
56,33.4692
56,27.8426
56,33.798
56,32.845
56,29.5392
56,26.2882
56,32.2509
56,40.5187
56,33.8424
56,28.2113
56,31.5047
56,30.0171
56,37.796
56,28.9058
56,28.3007
56,34.4476
56,29.8496
56,26.5086
56,30.6842
56,35.6138
56,36.5813
56,28.029
56,35.3813
56,30.2489
56,36.4778
56,28.7033
56,36.0293
56,33.11
56,32.5433
56,26.179
56,25.115
56,29.3946
56,30.9894
56,34.3043
56,27.9592
56,30.4464
56,33.3835
56,32.8187
56,34.3408
56,32.6608
56,26.4562
56,34.3711
56,38.194
56,34.1216
56,34.2921
56,38.7885
56,28.1642
56,34.4074
56,26.7521
56,35.3237
56,37.5852
56,31.5815
56,27.5217
56,32.2882
56,34.8564
56,30.3925
56,31.9993
56,33.1418
56,29.9185
56,34.9769
56,33.6893
56,31.2876
56,30.8924
56,28.5577
56,32.3023
56,29.6338
56,28.8761
56,29.808
56,33.4212
56,31.1502
56,30.1902
56,32.5819
56,35.175
56,35.4954
56,32.6941
56,36.6599
56,32.792
56,23.8897
56,34.1526
56,33.0755
56,28.0757
56,29.5056
56,33.1669
56,31.2324
56,30.0958
56,31.4524
56,35.4521
56,32.7693
56,32.6438
56,32.6871
56,34.7403
56,29.3137
56,39.8052
56,32.0702
56,33.4142
56,31.2093
56,36.879
56,30.9784
56,34.4896
56,32.8855
56,31.1495
56,28.9028
56,32.4337
56,31.1267
56,28.2997
56,31.1658
56,28.8464
56,35.4152
56,29.1836
56,30.3118
56,30.5601
56,31.759
56,29.9575
56,33.1939
56,32.7402
56,34.0073
56,34.9527
56,39.8984
56,30.0134
56,35.8875
56,32.7368
56,31.4415
56,29.3358
56,32.9693
56,33.4572
56,29.0442
56,26.0989
56,30.4118
56,31.6132
56,32.4895
56,35.6674
56,30.7252
56,24.0274
56,26.2388
56,32.7008
56,28.3395
56,32.7297
56,35.894
56,33.7991
56,29.0975
56,32.0489
56,27.4365
56,33.795
56,33.6806
56,35.1826
56,30.3015
56,27.3838
56,32.4163
56,32.3594
56,33.3006
56,36.26
56,36.1339
56,34.9221
56,29.1748
56,30.5649
56,32.6067
56,34.1599
56,36.8021
56,33.4634
56,34.0526
56,28.9079
56,34.7349
56,30.8851
56,25.4496
56,27.7084
56,31.992
56,29.4511
56,31.6575
56,27.5452
56,35.9259
56,28.0787
56,26.7108
56,33.5974
56,29.5017
56,29.464
56,31.4825
56,32.7369
56,32.2075
56,28.9461
56,28.7333
56,36.4169
56,31.6011
56,25.4351
56,29.4367
56,28.0255
56,28.862
56,34.3511
56,31.593
56,34.3995
56,30.6288
56,27.2471
56,26.8733
56,31.006
56,38.6085
56,34.1279
56,26.6715
56,34.1573
56,34.8195
56,35.7136
56,34.3664
56,31.9472
56,34.2464
56,31.0907
56,29.3316
56,34.4251
56,31.7791
56,28.6389
56,35.6031
56,30.3549
56,33.2175
56,23.9655
56,29.0599
56,37.3654
56,32.9954
56,34.0193
56,36.1189
56,32.8488
56,32.024
56,30.3946
56,31.8546
56,28.6145
56,32.0148
56,35.9127
56,36.6619
56,31.655
56,31.1181
56,27.3118
56,29.549
56,26.9766
56,32.8622
56,35.8711
56,34.217
56,33.4311
56,32.4841
56,34.0784
56,27.46
56,33.2194
56,32.9603
56,33.657
56,30.3896
56,32.5197
56,33.5687
56,34.0423
56,34.6018
56,29.8813
56,31.6654
56,30
56,28.009
56,33.9507
56,33.0264
56,30.9702
56,33.8515
56,34.6752
56,33.714
56,35.5632
56,25.1475
56,30.9621
56,36.2964
56,27.8655
56,30.2766
56,31.5217
56,27.6638
56,33.2978
56,31.6186
56,30.2281
56,31.86
56,31.4485
56,32.9264
56,37.4452
56,29.113
56,30.7495
56,37.8308
56,31.3885
56,33.277
56,30.0386
56,32.6854
56,33.0653
56,33.4982
56,33.6996
56,33.6223
56,26.1211
56,35.6311
56,33.531
56,30.5027
56,31.0506
56,34.8141
56,37.1276
56,25.2681
56,35.0268
56,31.6786
56,23.9971
56,30.7288
56,26.9325
56,36.4559
56,32.3828
56,35.6121
56,32.5096
56,26.5424
56,34.5347
56,35.2357
56,28.9942
56,28.1458
56,30.1318
56,36.5931
56,35.6082
56,27.7662
56,37.5196
56,32.3134
56,32.028
56,28.5966
56,31.9278
56,33.8777
56,36.0062
56,33.4331
56,32.7911
56,32.8959
56,31.6322
56,33.7739
56,34.4838
56,33.035
56,33.8094
56,32.8454
56,26.7662
56,30.8799
56,25.7148
56,35.7471
56,28.3361
56,27.7052
56,40.5519
56,34.1751
56,29.7359
56,31.0743
56,29.1766
56,30.2286
56,35.734
56,32.0722
56,31.8429
56,37.7335
56,37.7689
56,28.7298
56,33.7522
56,33.3116
56,30.8974
56,26.5964
56,33.9292
56,29.8445
56,32.2942
56,28.3034
56,32.7582
56,32.0137
56,34.8135
56,35.6353
56,35.3469
56,27.8824
56,30.3345
56,32.2523
56,36.2661
56,33.5385
56,32.1416
56,28.0416
56,33.6144
56,31.4808
56,37.8726
56,32.9589
56,29.4749
56,33.1903
56,31.9419
56,30.0084
56,27.8673
56,35.096
56,30.2127
56,32.7633
56,38.2868
56,32.3314
56,33.4732
56,26.19
56,29.7486
56,28.8167
56,34.2927
56,27.8815
56,32.9503
56,36.951
56,30.8902
56,27.3796
56,36.4012
56,31.2256
56,28.9528
56,35.4592
56,32.3282
56,29.8042
56,33.1196
56,27.6105
56,34.0224
56,31.8892
56,38.362
56,37.7866
56,29.2313
56,27.9115
56,36.1245
56,37.9226
56,33.1355
56,28.8208
56,33.4204
56,39.6792
56,30.2455
56,25.7131
56,24.7934
56,32.7789
56,31.377
56,33.5047
56,32.9951
56,27.2474
56,36.7058
56,28.9821
56,29.5584
56,33.7722
56,30.7496
56,24.8955
56,34.9021
56,23.0571
56,34.6799
56,27.6148
56,31.0193
56,33.5014
56,35.0564
56,34.6372
56,37.2746
56,27.0318
56,37.6318
56,33.1884
56,36.0081
56,30.5693
56,37.7066
56,32.5109
56,32.6261
56,32.7072
56,29.5827
56,31.1135
56,33.3852
56,38.7178
56,27.5236
56,30.9825
56,24.9839
56,30.5497
56,29.7182
56,29.1009
56,29.4333
56,43.6618
56,40.0519
56,24.4459
56,36.3633
56,32.9669
56,29.8703
56,34.2506
56,32.5302
56,33.327
56,25.1613
56,30.1938
56,33.699
56,32.8513
56,36.6963
56,35.1684
56,33.7992
56,26.3597
56,33.2983
56,35.0267
56,30.0318
56,30.9409
56,33.9107
56,30.6947
56,34.8441
56,28.512
56,29.5243
56,40.5422
56,26.5649
56,32.9408
56,34.5076
56,26.7097
56,32.9716
56,31.1852
56,37.0845
56,38.448
56,28.3232
56,31.3249
56,32.3777
56,31.7955
56,35.002
56,32.301
56,34.0356
56,30.7694
56,37.034
56,30.0346
56,28.9023
56,33.4652
56,28.6183
56,33.4072
56,33.3862
56,32.776
56,37.0823
56,33.4606
56,25.9622
56,31.51
56,28.5505
56,31.096
56,35.6671
56,34.6151
56,28.0413
56,38.556
56,35.5674
56,33.6793
56,35.9849
56,38.8604
56,32.8331
56,33.672
56,32.2545
56,33.1048
56,30.6963
56,27.3007
56,33.5349
56,24.6723
56,28.3771
56,36.705
56,33.7901
56,35.2705
56,34.6527
56,31.3638
56,25.5603
56,31.2373
56,32.657
56,27.1897
56,30.3259
56,30.1763
56,30.3414
56,26.9385
56,26.9738
56,32.5107
56,35.5143
56,22.8602
56,35.4299
56,33.3958
56,31.4602
56,25.6833
56,31.6335
56,31.2067
56,28.6758
56,29.421
56,30.6954
56,30.5038
56,27.2501
56,34.1708
56,31.123
56,30.3356
56,27.3462
56,25.742
56,35.7845
56,28.2139
56,28.6136
56,32.2151
56,32.5359
56,32.4197
56,32.7415
56,30.8332
56,36.5018
56,34.1855
56,25.549
56,31.195
56,33.0174
56,32.3071
56,28.4383
56,28.2042
56,30.8628
56,33.994
56,28.4928
56,27.6937
56,33.5068
56,29.8999
56,29.0429
56,33.3907
56,38.6863
56,30.6131
56,35.0062
56,35.6474
56,26.0463
56,35.0217
56,30.7897
56,33.7386
56,27.1764
56,26.9406
56,34.7715
56,31.9489
56,32.8374
56,29.6737
56,26.3541
56,26.7774
56,32.7066
56,33.367
56,33.7492
56,30.1828
56,32.6097
64,36.8673
64,37.5194
64,38.0415
64,41.0062
64,42.822
64,36.1429
64,38.235
64,37.9253
64,39.3456
64,37.6912
64,37.0452
64,35.7919
64,36.1893
64,32.7972
64,37.5032
64,34.5506
64,38.5873
64,45.7817
64,36.9469
64,38.1888
64,39.849
64,36.4315
64,32.8463
64,36.6776
64,36.6074
64,30.2924
64,35.8592
64,30.2503
64,32.6188
64,37.1734
64,42.8376
64,35.1538
64,33.1826
64,35.6239
64,47.4712
64,37.1594
64,37.7649
64,34.1552
64,37.7976
64,36.2886
64,28.907
64,35.2514
64,39.3757
64,40.3489
64,34.8932
64,36.4753
64,32.9771
64,39.2005
64,36.6436
64,40.7158
64,34.9373
64,39.2015
64,46.1463
64,38.099
64,28.693
64,27.223
64,38.5504
64,40.4195
64,35.6723
64,43.0976
64,39.6679
64,38.6227
64,37.4917
64,39.2862
64,35.1809
64,33.9203
64,39.5469
64,43.132
64,39.691
64,38.0368
64,42.0964
64,37.0526
64,39.4386
64,30.7041
64,35.8045
64,42.3156
64,41.6313
64,42.1641
64,34.1473
64,39.8886
64,35.9662
64,33.7215
64,44.4852
64,29.5019
64,33.0005
64,33.4992
64,38.5116
64,34.2606
64,41.0711
64,37.6296
64,40.2909
64,47.6258
64,30.857
64,35.1756
64,35.9666
64,39.8065
64,36.8729
64,38.5311
64,36.5027
64,39.602
64,40.175
64,36.5004
64,37.5146
64,33.8854
64,34.6148
64,38.0375
64,36.2462
64,34.0022
64,33.1924
64,40.5253
64,41.6812
64,42.333
64,36.8722
64,37.0336
64,42.3805
64,39.2207
64,29.5398
64,35.9757
64,32.1594
64,39.2198
64,36.8689
64,38.5091
64,33.7001
64,36.3586
64,31.9658
64,34.7858
64,36.1254
64,38.4705
64,34.8521
64,41.6943
64,36.4597
64,41.9593
64,44.1071
64,37.5552
64,48.0424
64,36.6687
64,35.09
64,41.7302
64,37.7012
64,34.4854
64,32.0899
64,41.3362
64,38.2165
64,40.83
64,37.4859
64,31.9442
64,34.3022
64,39.5877
64,33.7492
64,50.1327
64,33.3695
64,35.0098
64,35.6883
64,37.5844
64,39.8136
64,37.7442
64,36.4705
64,40.3142
64,33.5082
64,36.588
64,40.8357
64,38.8441
64,38.0932
64,42.1397
64,37.1072
64,38.8251
64,40.1525
64,36.6365
64,33.5576
64,32.5041
64,41.7141
64,36.0947
64,33.7015
64,38.2793
64,42.9369
64,38.869
64,43.4437
64,38.149
64,37.3987
64,35.8221
64,42.1509
64,38.5867
64,40.7511
64,34.9678
64,39.3755
64,35.5231
64,37.3624
64,31.8341
64,40.929
64,39.3164
64,38.4858
64,38.4027
64,42.1941
64,42.8225
64,33.5582
64,40.6415
64,38.3061
64,34.8479
64,40.7361
64,35.9657
64,44.8511
64,34.8443
64,40.3216
64,38.359
64,34.7795
64,41.328
64,32.5433
64,39.4029
64,40.6043
64,37.4274
64,33.9614
64,31.8394
64,39.6563
64,33.3463
64,39.907
64,40.4552
64,39.4399
64,38.8172
64,34.488
64,38.5236
64,39.5684
64,28.4986
64,36.7857
64,31.1936
64,40.5628
64,37.7991
64,34.0527
64,44.5447
64,34.0762
64,45.058
64,41.7649
64,40.9348
64,41.2126
64,38.5876
64,35.0453
64,37.0377
64,38.386
64,35.8652
64,42.4596
64,41.9879
64,41.954
64,38.1682
64,41.2514
64,39.149
64,38.2386
64,33.455
64,37.1085
64,34.4165
64,38.2668
64,38.0931
64,31.1146
64,37.7197
64,39.5628
64,37.4442
64,41.5612
64,40.3438
64,37.322
64,40.2465
64,37.47
64,35.2997
64,39.3163
64,37.4811
64,37.9959
64,27.4273
64,37.9468
64,38.2745
64,37.2708
64,40.5947
64,34.6383
64,35.6695
64,36.6586
64,44.5632
64,43.3923
64,39.9694
64,39.6384
64,35.9189
64,34.0474
64,36.9507
64,34.2707
64,32.3761
64,30.612
64,42.6723
64,36.2229
64,38.3178
64,32.4718
64,31.0476
64,33.1366
64,44.3135
64,35.8815
64,38.827
64,39.5299
64,35.7444
64,40.7795
64,40.8401
64,37.9455
64,30.8202
64,36.9954
64,36.4576
64,35.1073
64,35.8973
64,36.463
64,34.0846
64,35.5453
64,37.228
64,41.6038
64,37.0232
64,36.5516
64,31.216
64,37.4455
64,37.6753
64,40.3178
64,36.2618
64,40.902
64,39.367
64,39.4247
64,34.8948
64,36.9756
64,37.4169
64,38.7234
64,37.5492
64,38.3013
64,42.7731
64,35.9435
64,37.0668
64,30.1638
64,39.4897
64,38.0912
64,37.0002
64,37.8222
64,32.1061
64,34.0524
64,38.3943
64,36.9343
64,34.9544
64,34.0361
64,37.8909
64,32.022
64,36.5653
64,42.7928
64,37.0888
64,37.8126
64,42.9826
64,39.3988
64,37.4383
64,33.5646
64,36.0846
64,41.0675
64,40.6143
64,35.443
64,36.619
64,32.1649
64,35.7309
64,42.4273
64,38.5375
64,38.9502
64,45.1572
64,33.6736
64,43.0319
64,43.445
64,33.6301
64,35.9055
64,33.4772
64,47.5361
64,39.3802
64,34.383
64,38.3323
64,40.8793
64,35.2837
